path,model,task_order,experiment,noise_condition,game_params,myth_topic,agent_1_investor_label,agent_1_trustee_label,agent_2_investor_label,agent_2_trustee_label,dyad_strategy,n_rounds,n_switches,has_switch
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_025_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_025_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_026_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_026_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_027_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_027_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_028_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_028_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_029_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_029_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_030_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_030_neutral.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_031_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_031_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_032_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_032_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_033_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_033_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_034_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_034_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_035_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_035_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_036_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_036_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_037_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_037_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_038_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_038_neutral.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_039_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_039_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_040_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_040_neutral.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_041_neutral.json,openai/gpt-5-nano,game,noise_negative_mem3_gpt5_nano_041_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_000_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_000_neutral_anything.json,noise,noisy_negative_5,anything,variable,variable,moderate,variable,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_001_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_001_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_002_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_002_neutral_anything.json,noise,noisy_negative_5,anything,moderate,moderate,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_003_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_003_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_004_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_004_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_005_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_005_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_006_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_006_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,moderate,defecting,escalating_trust,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_007_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_007_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_008_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_008_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_009_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_009_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_010_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_010_neutral_anything.json,noise,noisy_negative_5,anything,variable,variable,variable,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_011_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_011_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_012_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_012_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_013_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_013_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5/noise_negative_mem3_gpt5_nano_014_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_014_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_015_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_015_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_016_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_016_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_017_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_017_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,moderate,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_018_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_018_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_019_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_019_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_020_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_020_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_021_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_021_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_022_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_022_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_023_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_023_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,variable,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_024_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_024_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_025_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_025_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_026_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_026_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_027_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_027_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_028_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_028_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,variable,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_029_neutral_anything.json,openai/gpt-5-nano,game_myth,noise_negative_mem3_gpt5_nano_029_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_030_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_030_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_031_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_031_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_032_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_032_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_033_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_033_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_034_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_034_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,variable,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_035_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_035_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_036_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_036_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_037_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_037_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_038_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_038_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_039_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_039_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,variable,moderate,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_040_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_040_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_041_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_041_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,variable,defecting,escalating_trust,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_042_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_042_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_043_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_043_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5/noise_negative_mem3_gpt5_nano_044_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_044_neutral_anything.json,noise,noisy_negative_5,anything,variable,moderate,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_045_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_045_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_046_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_046_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_047_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_047_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_048_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_048_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_049_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_049_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,no_trust,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_050_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_050_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_051_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_051_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_052_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_052_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,variable,moderate,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_053_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_053_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_054_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_054_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_055_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_055_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_negative_5_informed/noise_negative_mem3_gpt5_nano_056_neutral_anything.json,openai/gpt-5-nano,myth_game,noise_negative_mem3_gpt5_nano_056_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
