path,version,experiment,model,task_order,noise_condition,noise_label,informed,agent,round,coop_index
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,5,1.6129032258064515
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,6,1.5625
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,7,2.142857142857143
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,8,2.18978102189781
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,9,2.0689655172413794
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,10,0.78125
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,1,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,2,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,3,3.0303030303030303
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,4,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,5,0.7142857142857143
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,6,-0.7692307692307693
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,7,-0.7575757575757576
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,8,0.7246376811594203
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,9,4.316546762589928
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,10,2.7586206896551726
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,1,-0.7936507936507936
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,2,0.746268656716418
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,3,0.7751937984496124
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,4,0.8
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,5,1.550387596899225
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,6,3.676470588235294
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,7,4.580152671755725
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,8,3.90625
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,9,4.511278195488722
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,10,5.6
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,1,-0.819672131147541
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,2,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,3,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,4,1.4705882352941178
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,5,1.5748031496062993
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,6,5.172413793103448
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,7,5.172413793103448
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,8,4.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,9,5.970149253731344
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,10,0.7936507936507936
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,1,2.142857142857143
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,2,2.255639097744361
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,3,1.4285714285714286
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,4,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,5,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,6,4.605263157894737
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,7,0.6756756756756757
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,8,1.4814814814814814
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,9,1.5384615384615385
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,10,5.517241379310345
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,1,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,2,1.5267175572519085
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,3,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,4,3.007518796992481
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,5,3.1496062992125986
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,6,1.4492753623188406
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,7,1.5384615384615385
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,8,2.255639097744361
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,9,0.6666666666666666
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,10,2.8776978417266186
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,1,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,2,-0.7692307692307693
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,3,0.0
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,4,0.7751937984496124
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,5,0.7936507936507936
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,6,0.7246376811594203
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,7,2.2058823529411766
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,8,2.158273381294964
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,9,0.6802721088435374
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_1,10,1.3333333333333333
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,1,0.7575757575757576
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,2,0.8403361344537815
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,3,1.5037593984962405
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,4,-0.7575757575757576
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,5,0.78125
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,6,3.5211267605633805
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,v4_direct_provider_controls,gpt5nano_partner_myth_filler_negative_5,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_filler_negative_5,False,Agent_2,7,0.7299270072992701
