path,model,task_order,noise_label,informed,experiment,agent,n_rounds_with_myth,total_tokens,n_distinct_coinages,max_persistence,n_rounds_with_coinage,rare_share_pct,n_coinages_in_reasons,any_coinage_in_reasons
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_051_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2176,8,1,6,0.3676470588235294,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_047_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2150,4,1,3,0.23255813953488372,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_047_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2166,8,2,6,0.41551246537396125,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_059_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2194,7,1,5,0.3646308113035551,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_059_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2129,7,3,8,0.4697040864255519,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_056_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2139,2,1,2,0.23375409069658717,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_056_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2158,10,2,6,0.6024096385542169,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_048_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2162,11,3,6,0.6012950971322849,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_048_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2131,8,5,7,0.656968559361802,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2127,5,1,3,0.32910202162670427,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2155,4,2,3,0.23201856148491878,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2231,3,7,9,0.44822949350067237,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2122,2,2,3,0.1413760603204524,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2157,6,3,7,0.5099675475197033,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2185,10,3,7,0.7780320366132724,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2167,6,4,8,0.5999077065066913,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2192,6,2,4,0.3193430656934307,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2209,12,2,8,0.6337709370755998,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,myth_game,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2161,8,1,5,0.37019898195279966,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2194,10,2,5,0.5013673655423884,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2149,4,1,3,0.18613308515588647,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2163,4,1,4,0.18492834026814609,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2144,2,4,5,0.23320895522388058,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2198,2,1,2,0.13648771610555052,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2178,5,3,6,0.3673094582185491,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2150,7,3,5,0.5581395348837209,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2128,9,2,7,0.4699248120300752,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2189,5,1,5,0.27409776153494747,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2172,6,2,5,0.32228360957642727,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2137,10,3,8,0.9826860084230229,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2136,8,3,7,0.5149812734082396,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_013_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2177,9,1,6,0.41341295360587965,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_013_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2179,7,1,5,0.32124827902707664,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_014_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2222,6,2,5,0.45004500450045004,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_014_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2193,7,1,4,0.45599635202918376,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_002_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2148,4,3,6,0.37243947858473,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_002_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2195,8,1,5,0.36446469248291574,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_000_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2122,5,6,9,0.6597549481621112,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_000_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2233,9,6,7,0.8956560680698611,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2128,3,1,3,0.14097744360902253,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_008_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2168,9,4,9,0.6457564575645757,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2138,3,1,2,0.18709073900841908,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_010_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2080,4,2,4,0.33653846153846156,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2213,9,2,7,0.49706281066425667,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_006_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2157,3,1,3,0.13908205841446453,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2205,4,1,3,0.18140589569160998,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_012_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2147,8,2,6,0.6520726595249186,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_004_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2224,7,3,5,0.44964028776978415,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_004_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,False,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2132,7,2,6,0.5628517823639775,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_027_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2140,6,1,5,0.3271028037383178,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_027_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2180,8,1,6,0.3669724770642202,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_015_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2161,3,1,3,0.13882461823229986,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_015_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2150,11,1,8,0.5116279069767441,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_025_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2162,9,3,9,0.6475485661424607,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_025_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2171,4,3,6,0.32243205895900506,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_017_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2165,10,1,7,0.4618937644341801,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_017_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2138,11,2,7,0.6548175865294669,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_019_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2188,2,2,2,0.13711151736745886,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_019_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2141,6,2,6,0.42036431574030825,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_023_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2234,7,1,4,0.35810205908683973,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_023_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2139,10,2,7,0.6077606358111267,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_029_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2141,6,1,6,0.2802428771602055,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_029_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2146,7,3,8,0.6057781919850885,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_021_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2164,6,2,4,0.32347504621072093,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_021_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2183,11,2,7,0.5955107650022904,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_026_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2185,6,5,9,0.6407322654462242,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_026_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2238,4,5,8,0.44682752457551383,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_016_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2184,4,1,2,0.18315018315018314,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_016_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2184,8,3,8,0.5952380952380952,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_024_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2147,5,2,6,0.3260363297624593,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_024_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2210,2,1,2,0.09049773755656108,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_018_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2183,8,3,9,0.641319285387082,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_018_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2158,9,4,7,0.5560704355885079,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_022_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_1,10,2195,4,2,4,0.22779043280182232,0,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_022_neutral_anything.json,gpt-5-nano,game_myth,gpt5nano_partner_myth_filler_negative_5,True,gpt5nano_partner_myth_filler_negative_5,Agent_2,10,2204,2,1,2,0.09074410163339383,0,False
