path,model,task_order,noise_label,informed,experiment,round,cos_between,drift_a,drift_b
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_030_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.5022898316383362,0.33973532915115356,0.38034266233444214
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_030_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.33552008867263794,0.3949597477912903,0.27268335223197937
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.8382946252822876,1.0000001192092896,1.0000001192092896
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.579841136932373,0.6867120265960693,0.5495821237564087
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.6277539730072021,0.4096915125846863,0.6112788319587708
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.8371483683586121,0.48776179552078247,0.6559954881668091
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.6674950122833252,0.6203646063804626,0.39703822135925293
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.6021031737327576,0.34989115595817566,0.5766836404800415
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.7114824652671814,0.4513183534145355,0.598261833190918
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.7586871385574341,0.41223815083503723,0.44806545972824097
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.47808021306991577,0.2733525335788727,0.4083309471607208
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.5063905715942383,0.4017221927642822,0.41552793979644775
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.4781138598918915,1.0000001192092896,1.0
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.4216897785663605,0.48489266633987427,0.4101722240447998
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.6632901430130005,0.43826454877853394,0.5112873911857605
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.5274500846862793,0.6414317488670349,0.48460260033607483
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.5373821258544922,0.43493467569351196,0.5865142345428467
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.6527969837188721,0.49834322929382324,0.48449015617370605
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.5168156623840332,0.4307399392127991,0.48092344403266907
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.6652643084526062,0.45152854919433594,0.34385526180267334
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.4825056493282318,0.4493895173072815,0.4162980020046234
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_032_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.613261342048645,0.4415481388568878,0.3895724415779114
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.4192920923233032,1.0,1.0000001192092896
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.6254364252090454,0.6762888431549072,0.643390417098999
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.5765151977539062,0.5008220076560974,0.47058549523353577
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.6803961992263794,0.4307790696620941,0.38744693994522095
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.45153939723968506,0.39739924669265747,0.4307681918144226
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.4805487096309662,0.3639414310455322,0.3139914274215698
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.43047016859054565,0.3940666615962982,0.28053200244903564
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.4823015630245209,0.2852601110935211,0.35627156496047974
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.7787724137306213,0.2829589247703552,0.32143813371658325
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.639235258102417,0.42014849185943604,0.41102898120880127
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.5705652236938477,0.9999999403953552,1.0
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.5815287828445435,0.5064417123794556,0.6650922298431396
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.4706957936286926,0.4422681927680969,0.5237413644790649
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.5637620687484741,0.6608443260192871,0.4934168756008148
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.7772936820983887,0.3189118802547455,0.45980483293533325
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.5621999502182007,0.43838930130004883,0.5397987365722656
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.7984148263931274,0.5171210169792175,0.44593608379364014
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.4969099462032318,0.26997795701026917,0.36308810114860535
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.8157442808151245,0.3032578229904175,0.2944971024990082
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.9513976573944092,0.47416776418685913,0.2579107880592346
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.49861446022987366,1.0000001192092896,1.0
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.6311982870101929,0.684719443321228,0.5489683151245117
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.6859984397888184,0.6760426163673401,0.4841700792312622
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.7345777750015259,0.5256503224372864,0.6773085594177246
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.6068366765975952,0.608144223690033,0.3769536316394806
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.7882671356201172,0.5617927312850952,0.38656216859817505
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.77033531665802,0.5099841356277466,0.5570602416992188
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.6948543787002563,0.5560960173606873,0.5374876856803894
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.7055256366729736,0.4257426857948303,0.4830377399921417
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_031_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.6300640106201172,0.4713304042816162,0.42126190662384033
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.9233765006065369,1.000000238418579,1.000000238418579
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.8074297308921814,0.7488669157028198,0.8296948671340942
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.7810420393943787,0.7879073619842529,0.7957654595375061
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.793114185333252,0.8005518913269043,0.7926687002182007
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.8089523315429688,0.7837883234024048,0.8632760643959045
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.8440749645233154,0.8297216892242432,0.8624773621559143
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.8988851308822632,0.7736072540283203,0.779958188533783
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.9062148332595825,0.7495152354240417,0.6680461168289185
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.8270777463912964,0.6693853139877319,0.8002443313598633
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.833969235420227,0.6235785484313965,0.6795960664749146
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.7075604200363159,1.0,0.9999999403953552
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.4104706645011902,0.44436025619506836,0.6593286991119385
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.7276405096054077,0.39693939685821533,0.40965908765792847
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.5002343654632568,0.2570420205593109,0.4077090322971344
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.537874162197113,0.4123402237892151,0.3237050771713257
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.7471930384635925,0.35060760378837585,0.26916739344596863
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.6336079835891724,0.272404283285141,0.32093438506126404
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.6424717307090759,0.3251659870147705,0.28482648730278015
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.504717230796814,0.32078051567077637,0.24767880141735077
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.5643503665924072,0.3329228162765503,0.24502229690551758
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.5625683665275574,1.0,0.9999999403953552
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.36490875482559204,0.6335965394973755,0.6247630715370178
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,3,0.4531913101673126,0.6164207458496094,0.7912369966506958
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,4,0.619013786315918,0.548086941242218,0.640823483467102
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,5,0.6541919708251953,0.7464795112609863,0.5143593549728394
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,6,0.6935311555862427,0.526818037033081,0.5344089269638062
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,7,0.5701570510864258,0.4949893653392792,0.43402743339538574
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,8,0.6167975664138794,0.44374626874923706,0.43354466557502747
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,9,0.4973122775554657,0.41755712032318115,0.46941542625427246
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_033_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,10,0.5806859731674194,0.46220827102661133,0.499373197555542
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,1,0.7210477590560913,1.0,1.0000001192092896
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,claude-sonnet-4.5,game_myth,negative_5,False,noise_negative_mem3_claude_sonnet_45,2,0.4989091455936432,0.5361150503158569,0.5436043739318848
