path,model,noise_label,informed,task_order,agent,coinage,rounds_persisted,in_reasons
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_048_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,chalkboard,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_048_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,repaid,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_048_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,shortcuts,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,knives,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,cooperative,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,saltwater,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,forgiven,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,coastline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,forgiven,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,fishermen,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,passersby,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_054_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,cooperation,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,coastline,7,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,fishermen,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,shoreline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,fishermen,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_052_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,metalsmith,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,shoreline,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,cooperation,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,coastline,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,lanternfish,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,wlflike,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,shoreline,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,cooperation,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,saoirse,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,marketplace,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_058_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,lanternfish,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,shoreline,4,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,repaid,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,coastline,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,couldn,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,coordinates,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,repaid,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,rainwater,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,thekeeper,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,shoreline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_046_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,wouldn,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,dockhand,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,newborn,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,goodbye,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,rewrote,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_1,miswoven,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,lanternfish,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,forgave,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,forgiven,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,passersby,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_filler_negative_5_050_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,True,myth_game,Agent_2,deckhand,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,stairwells,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,coastline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,streetlamp,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,stairwell,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,rooftop,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,ridgetop,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,forgave,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,unspooled,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_003_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,goodbye,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,seafoam,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,tidecloth,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,passerby,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,lanternfish,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,shoreline,4,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_009_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,ribcages,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,mislaid,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,elowen,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,forgave,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,shoreline,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,footwoven,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_001_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,coastline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,rewrote,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,forgave,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,stairwells,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,passerby,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,goodbye,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,fishermen,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,shoreline,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,seashell,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,mapstone,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_007_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,cooperation,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,solara,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,ribcage,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,fishermen,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,cooperation,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,fieldstone,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,lanternlight,2,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,wildflowers,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,lanternfish,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,caregiver,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_011_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_2,passerby,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,shoreline,3,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,weavewood,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,veilwater,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,misaligned,1,False
noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_filler_negative_5/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_filler_negative_5_005_neutral_anything.json,gpt-5-nano,gpt5nano_partner_myth_filler_negative_5,False,game_myth,Agent_1,quietspire,1,False
