condition,condition_label,replicate_id,round,agent_id,author_type,text,word_count,coop_density,coop_present,threat_density,threat_present,half_rule,punishment_density,punishment_presence
control,0% defectors,65,4,Agent_3,standard,"Myth: In the Circle of Quiet Returns, two paths wound through a living garden where a single seed could bloom into many gifts. The Sender wore a cloak of dawn and carried five sparks, while the Receiver held a pouch of listening. A Gate of Threefold Echoes stood at the center, chanting: what is offered triples, but what is returned must be chosen with care.

The Seed Tree shimmered as the Sender stepped forward, whispering a number. If the sender offered three sparks, the tree murmured thirteen sparks in response, a chorus of light. The Receiver, with patient hands, weighed each glow, choosing to return a measured strand that could nourish the next round without draining the hopeful light. The Gate insisted: generosity is a river that must be shared with wisdom, lest the stream run dry and the garden fade.

From the roots, a second lesson rose: deductions are not penalties but scaffolds. If doubt clouded trust, a prudent deduction could soften the gleam, keeping the garden vibrant for all who follow. Thus the Circle learned to move with intention: send with a clear heart, listen with mercy, and return with proportion. The seeds of balance took root, and the garden thrived on the hum of shared fortune, a perpetual myth of cooperative fate.",215,4.651162790697675,1.0,0.0,0.0,0.0,1.3953488372093024,1.0
control,0% defectors,65,4,Agent_4,standard,"Myth: In the Lantern-Silt Valley, a Bridge of Echoes stretched between two sentinels: the Sendera who bore five ember coins, and the Reciara who kept a cradle of three polished mirrors. The Bridge did not demand gold alone; it asked for intention, measured breath, and a vow to tend the shared flame.

The Sendera stepped forward first, letting coins lift into the air as sparks that multiplied threefold. Each bright spark carried a choice: send with clear purpose, or scatter light in vanity. The Bridge absorbed the intent and hummed, whispering that generosity returns in kind, but only when the heart weighs the path ahead.

Reciara listened for the ripple in the mirrors, sensing how much to return to restore balance without snuffing the glow. A measured return kept the valley awake, allowing more trust to flow like rivers beneath starlight. Withholding, or an extravagant surge, risked cooling the furnace of cooperation, inviting frost upon the Gate.

So the myth instructs: send with earnest aim, return with prudence, and temper every impulse with shared horizon. The Bridge remains alight only when both travelers honor the pact, for in the balance lies the craft, in restraint lies possibility, and in mutual care the valley finds its enduring dawn.",208,4.807692307692308,1.0,0.4807692307692308,1.0,0.0,0.0,0.0
control,0% defectors,65,4,Agent_5,standard,"Myth: In the City of Threads, two guardians stood at opposite railings over a living river of tokens. Five glowing beads rested in the Sender’s palm, and the Receiver watched with patient eyes. The river spoke in a trio of truths: Send to seed the current, Return to balance the tide, and Deduct to steady the course when fear swells.

When the Sender released beads, they leapt across the water in three bright sparks, seeking the Receiver’s shore. The Receiver weighed the light against the city’s needs, returning a measured gleam—neither stingy nor wasteful—that would keep the river flowing and the city awake to possibility. The beads, once returned, re-entered the Sender’s hand as new clarity: a reminder that generosity must bear responsibility, and that trust grows strongest when words become deeds.

The river also offered a third instrument: deduction, a quiet gate through which the sender could send a small tick of restraint, tempering greed or fear that might drown the current. The Receiver learned to respond in kind, not with abundance, but with justice—the smallest necessary return that preserves future routes.

Thus the City of Threads learned a shared cadence: send with purpose, return with balance, and apply deduction to keep the river open for both. When both listen, the city thrives round after round.",225,3.5555555555555554,1.0,0.0,0.0,0.0,1.3392857142857142,1.0
control,0% defectors,65,4,Agent_6,standard,"Myth: In the Den of Threefold Threads, a pair of weavers stood at a loom where light and weight pulsed like a heartbeat. The Sender carried a pouch of five thread-coins, each thread a promise, each promise a potential path. The Receiver waited on the other side, listening to a river that murmured thrice: send, receive, return.

The Cantor Engine spun, declaring a law older than memory: what you release travels threefold, returning as a measure of trust. The Sender whispered, “I send three,” and the loom welcomed the gift with a faint chime, weaving nine bright strands toward the Receiver. The Receiver, eyeing the loom’s shimmer, threaded back not the whole, but a careful fraction that kept the tapestry intact for both, a balance between light and need. The loom brightened, and a new current coursed between banks.

From the rail above, two runes gleamed: the Unity Dial and the Mercy Gate. The Unity Dial invited generosity in measured doses; the Mercy Gate permitted restraint, so mercy could be saved for darker tides. The two guardians learned a quiet consensus: give enough to awaken, return enough to sustain, spend wisely to dim fear, and never sever the thread that binds the valley. Thus, the Den endured as a living contract of trust.",215,3.255813953488372,1.0,0.0,0.0,0.0,0.0,0.0
control,0% defectors,65,4,Agent_7,standard,"Myth: In the town of Threads, where a living loom wove destinies, two figures stood opposite each other: Sendera, bearing five bright strands, and Receiva, listening for the soft hum of potential. The Loom, ancient and patient, counted each strand in threes, turning intention into rising threads of possibility. When Sendera chose to release strands, the loom braided them into a radiant light that traveled toward Receiva, signaling a growing future. The more strands sent, the richer the tapestry became, inviting bold strokes of imagination across the pattern.

Receiva studied the glow, weighing how much to return not as a heap of coins but as a balance that would sustain what came next. The return stitched into the loom a new order: enough to keep the pattern alive, yet not so much that the weave became heavy with greed. If the return sang in harmony, the tapestry brightened, threads glowed with shared purpose, and the loom sang back in threefold cadence.

Yet the Loom offered a third thread: deduction. The Sender, after seeing the glow, could spend a small amount of power to quiet fear or temper zeal, recalibrating the rhythm for everyone. The Receiver learned to honor the glow with measured mercy, ensuring the loom never frayed.

Thus the valley learned a simple truth: give with clarity, return with balance, and use deduction to restore rhythm when fear trembles the threads. The tapestry endures because trust threads every decision.",240,2.5,1.0,0.0,0.0,0.0,0.8333333333333334,1.0
control,0% defectors,65,4,Agent_8,standard,"Myth: In the Arch of Quiet Ratios, a wheeled balance rolled between SEND and RETURN stones, turning every choice into a tide. The Keeper of Threads, called Senda and Reanda, watched as travelers placed up to five coins upon the SEND stone. The scale answered with a threefold shimmer, a promise that what is given may grow in the journey ahead. The traveler then met the RETURN stone, where the Receiver gathered whispers of possible futures and chose what to return—knowing that each return would ripple through the next round like a carried wind.

The law held firm: send with intention, return with mercy, so the river of trust can widen, not dry. If a Sender sends boldly, the glow rises and invites a generous return; if a Sender sends little, the light dims, but the Receiver learns the art of careful stewardship. The Deduction Gate later weighs each choice, reminding both parties that wisdom lies in balance rather than blaze.

Thus the Arch teaches a timeless rhythm: give what can bear the journey, listen for the echo of need, and return in measure that strengthens the bridge for the next crossing. When teams balance generosity with restraint, the river remains clear, and every round renews the shared fortune.",210,4.761904761904762,1.0,0.0,0.0,0.0,0.47619047619047616,1.0
control,0% defectors,65,5,Agent_1,standard,"Myth: In the Weave of Shared Breath, two guardians stood at the edge of a crescent bank, one bearing five gold leaves, the other listening to a wind that thrummed with threefold echoes. A Bridge of Glass arched between them, shimmering with possibility. The SENDER stepped forward, placing leaves on the breeze, trusting the wind to carry them threefold into light on the far side. The RECEIVER watched the shimmer and, with care, offered back a measure that kept the garden lively for tomorrow.

From the Bridge rose a second law, the Pulse of Prudence, a twin-hinge that reminded both: generosity multiplies, but restraint sustains. The SENDER learned to choose not only the most bright leaves but the ones that kept the grove alive; the RECEIVER learned to balance longing with mercy, returning enough to feed the valley without draining the seeds that would re-spring next round.

Beneath the Bridge lay the Gate of Weights, where two runes—Balance and Mercy—glowed softly. The two guardians understood: give enough to awaken possibility, return enough to weave a shared future, spend with wisdom to temper fear. In this pact, the Bridge held, the valley breathed, and the game became a living myth: trust grows when generosity and restraint walk hand in hand.",213,3.755868544600939,1.0,0.0,0.0,0.0,0.0,0.0
control,0% defectors,65,5,Agent_2,standard,"Myth: In the Weaving Gate of Threes, two travelers stand on opposite banks, connected by a thread of choice. The Sender carries a purse of five tokens, each token a spark that can be braided into threefold light. The Receiver holds a mirror, capable of reflecting a portion of that light back toward the Sender. The gate between them hums with a quiet math, teaching that every gift echoes and reshapes the path ahead.

The rule is a simple arithmetical creed: send enough to awaken a shared flame, but not so much that the flame burns beyond the map of tomorrow. The Receiver choices shape the balance: return a measured blaze to sustain both sides, or dampen the glow to protect distant fields that might suffer from too-bright a sun. The Gate grins when trust is earned through deliberate numbers; it sighs when generosity outruns prudence, letting the pathway falter.

Deduction, when it arrives, is a patient tutor: a small rain of tempering weight that can steer the course toward sustainable harvest rather than sudden mirage. Thus the myth teaches a rhythm: give with intention, receive with mercy, and keep the circle of exchange healthy enough to cradle many rounds. In this practice, the Gate endures, and the valley learns to share its light.",215,2.7906976744186047,1.0,0.0,0.0,0.0,0.4672897196261682,1.0
control,0% defectors,65,5,Agent_3,standard,"Myth: In the Harbor of Returning Currents, two guardians stood at opposite piers spanning a living tide of offers and echoes. The Sender, cloaked in ember, held five sparks; the Receiver, robe of patience, kept a lantern that could light the next exchange. A Gate of Threefold Whisper breathed above the water: what you send triples, what you return must steady the flow, and what you deduct can calm the storm when fear swells.

When the Sender spoke a number, the current surged: three sparks leapt across and bloomed into twelve, a chorus that brightened the Receiver’s shore. The Receiver weighed the glow with quiet mercy, choosing a return that kept the tide hopeful rather than squandered. A balance formed, and the harbor hummed with possibility: generosity that multiplies, return that reframes, and restraint that preserves future voyages.

The Gate offered a counsel: not to hoard the light, but to read the rhythm of trust. If the current grew swift and risky, a prudent deduction could slow the wave, keeping the harbor safe for all. And so the guardians learned: send with intention, return with measure, and use restraint to anchor the next journey. In the Harbor, every exchange became a tide of shared fortune, turning merchants into guardians of a common, bright harbor.",215,3.7209302325581395,1.0,0.0,0.0,0.0,0.9302325581395349,1.0
control,0% defectors,65,5,Agent_4,standard,"Myth: In the Loom of Shared Light, two sentinels stand across a Thread of Trust, where every move threads into the next weave. The Sender's cloak holds five bright beads, each bead a potential gift that will ripple threefold into glow. The Receiver wears a scarf braided with three mirrors, listening for the heartbeat of the valley and the echo of every choice.

The loom speaks in quiet arithmetic: place a bead, and light blooms in three sparks that travel to the other side. Return must balance the loom's whisper; too little shadow, too much excess, and the fabric strains. The loom rewards clarity of intention: send what serves the common dawn, and respond with a return that keeps the thread taut but not binding.

When the Gate of Deductions sighs open, small seeds of caution drift through the loom. The Sender may temper the next display, trading a sliver of today for steadier threads tomorrow; the Receiver learns to measure the glow against the village’s long breath, guarding against a flood that would wash away future weaves.

Thus the myth teaches: craft each throw with purpose, respond with measured generosity, and tend the thread with humility. A woven world of shared fortune grows when trust guides every round, and restraint preserves the loom for ages to come.",219,3.65296803652968,1.0,0.0,0.0,0.0,0.45662100456621,1.0
control,0% defectors,65,5,Agent_5,standard,"Myth: In the Garden of Threefold Light, two gardeners stood before a living trellis threaded with coins. The Sender carried five bright buds; the Receiver kept a bowl of listening dew. The trellis hummed with a simple law: send to plant, return to prune, and deduct to scaffold the future.

When the Sender offered buds, they sprouted into three new blossoms as they crossed the beam. The Receiver weighed the glow against the garden’s needs, pruning a measured few blossoms back into the bowl, not to claim all the bloom, but to seed the next round’s possibility. Each return fed the trellis, making pathways brighter for both.

Yet the Garden offered a third instrument: deduction. A careful gardener could trim a small amount, steadying the soil when fear or greed swelled, ensuring the vines wouldn’t scorch the sun. The Receiver learned to honor growth with just enough generosity to keep the gong of opportunity ringing.

Thus the Garden learned a shared cadence: send with purpose, return with balance, and apply deduction to preserve the grove for all who come after. When both gardeners listen, the trellis sings, blossoms expand, and the circle of light continues to nourish every root in turn.",204,2.450980392156863,1.0,0.0,0.0,0.0,1.4705882352941178,1.0
control,0% defectors,65,5,Agent_6,standard,"Myth: In the Tideshift Bridge, two figures stood at the brink where numbers become wind. The Sender carried five small coins, each a choice, each a spark meant to stir a glimmer of possibility. The Receiver watched the river that carried gifts in triplicate, a current that would triple what was given and return a measure of trust.

A quiet Cantor Bell rang above, stating the law in clear tone: what you send travels threefold, and what you receive returns as a gauge of care. The Sender spoke softly, “I send four.” The coins leaped across the span, blossoming into twelve as if the bridge itself blessed bold, balanced acts. The Receiver, weighing the valley’s hunger, offered back a careful portion—not every coin, but enough to keep the future bright without starving today. The river answered with gentle light, blue and steady.

Then rose the Gate of Moderation, its gears turning in two halves: spend to temper desire, or save to polish mercy for later tides. The Sender chose restraint, sending not all, preserving a cushion for the valley’s unknown needs. The Receiver kept the glow, returning just enough to sustain both souls through the next crossing.

Thus the bridge learned a rule written in breath: give with clarity, return with mercy, and let balance guide every step.",221,2.7149321266968327,1.0,0.0,0.0,0.0,0.0,0.0
control,0% defectors,65,5,Agent_7,standard,"Myth: In the Gorge of Equal Echo, two travelers stood on opposite ledges over a river of light. One carried a mesh of five bright seeds, the other watched the current with patient eyes. A Bridge of Currency arched between them, counting each seed as a note in a living score. When the Sender released seeds, the river widened in shimmering arcs, tripling the glow as if the seed’s prayer found three doors to possible futures. The Receiver stood ready with quiet hands, choosing how many seeds to return not as coins of debt but as harmonizing echoes, ensuring the river would continue to flow for the next crossing.

A Gate of Balance hummed nearby, reminding both that every decision casts ripples. If the Sender’s generosity grew too fast, the Bridge sang with brightness but risked unbalancing the next leaps. If the Sender held back, shadows gathered, and the river’s song weakened. The Receiver learned the craft of mercy and restraint, balancing need with possibility so the flow never dried. And the Deduction Gate, like a distant drum, urged calm judgment: temper fear, temper zeal, and let measured choices keep the crossing open.

Thus the Gorge taught a shared law: give with intention, return with proportion, and use deduction to restore rhythm when tremors threaten the bridge. Trust, once whispered, becomes the current that carries every round.",230,2.1739130434782608,1.0,0.43478260869565216,1.0,0.0,0.8695652173913043,1.0
control,0% defectors,65,5,Agent_8,standard,"Myth: In the Hospital of Quiet Ratios, a patient loom stood at the center, its threads humming with the cadence of rounds. Two guardians kept watch: Senda, who bears a satchel of five sparks, and Reanda, who listens for the soft tremor of needed returns. Each dawn, the loom would count the Sender’s gift threefold, sending a glow along to Reanda like a lantern on a far shore. The Receiver faced a single, humble choice: return enough to keep tomorrow bright, but not so much that the loom trembles with lack of light.

The Deduction Gate rose from the floor, a pale arch that offered a cautious truce: spend a little to steady the rhythm, or preserve today and risk a rougher tide tomorrow. The guardians spoke in patient voices: generosity begets more light in later rounds, restraint sustains the bridge, and deduction mends the frayed edge when fear shadows the thread.

Thus the Hospital learned a simple law: give with clear intent, return with mercy, and use deduction to restore rhythm when the loom sighs. When trust travels in measure, the rounds weave a tapestry of shared fortune. The loom glows brighter as each mind aligns—to send with purpose, to return with care, to mend the present and illuminate the future.",214,3.7383177570093453,1.0,0.0,0.0,0.0,1.4018691588785046,1.0
control,0% defectors,65,6,Agent_1,standard,"Myth: In the River of Equal Steps, two guardians faced a glass bridge that sang with every choice. The SENDER offered five seeds, each seed a vow, and watched them travel across to awaken the distant glow. The RECEIVER, listening to the river’s cadence, answered with a measure that kept the stream alive for the next crossing, a promise to sustain what was given.

A Gate of Harmony hovered above, inscribed with three laws: send enough to spark growth, return enough to keep the soil fertile, and accept the rhythm of deduction when fear trembles the hand. The River amplified the threefold glow, reminding both that generosity multiplies when tempered by restraint, and restraint thrives when generosity remains possible.

Beside the bridge stood the Gate of Wisdom, a wheel turning with two levers: Trust and Prudence. The SENDER learned to balance the buoyant wish to flood the bank with light with the need to leave seeds for future journeys. The RECEIVER learned to measure mercy against need, returning not all, but enough to keep the river singing and the valley hopeful.

Thus the River of Equal Steps endured: trust braided with caution, light sharing the road, and deduction guiding the pace so every crossing remains open. When both guard with open hearts and wary minds, the river flows forever.",220,3.1818181818181817,1.0,0.0,0.0,1.0,0.9090909090909091,1.0
control,0% defectors,65,6,Agent_2,standard,"Myth: In the Loom of Shadow and Light, two travelers stood on opposite banks of a narrowing stream, bound by a thread of numbers and trust. The Sender carried five bright seeds, each a choice that could triplicate into nine when cast across the water. The Receiver held a lantern, its glow measuring how much of the seed-light should be returned to keep the basin clear for all future crossings. A Gate hung above the stream, inscribed with SEND, RETURN, DEDUCT—a compass for the journey.

The rule grew from the river’s flow: send with clarity so the seed becomes more than itself; return with restraint so the next voyage remains possible for both. The Receiver weighed every spark, returning a measured portion that did not burn the village’s fields nor starve future exchanges. When danger loomed—greed, fear, or overconfidence—the Gate’s hum deepened, nudging both toward gentler currents and wiser bets.

Deduction appeared as quiet rain from the sky, a chance to temper the trust with foresight; it whispered that patience can bend the wind without breaking the bridge. Thus the myth teaches a rhythm: give with purpose, receive with care, and temper with foresight. The Loom endures because every turn of give and take stitches a stronger bond, weaving a valley of shared dawns, round after round.",224,3.125,1.0,0.0,0.0,0.0,0.8968609865470852,1.0
control,0% defectors,65,6,Agent_3,standard,"Myth: In the Loom of Shared Light, two travelers stand at opposite banks where a river of offerings runs steady. The Sender carries a small sack of five sparks, while the Receiver holds a lantern that brightens or dims with each chosen return. A Gate of Threefold Echoes hovers above, insisting that what is sent multiplies, what is returned must stabilize, and what is deducted should temper the course when doubt swells.

When the Sender speaks a number, the river surges: the sparks cross in a bright arc and bloom into triple glow on the far shore. The Receiver weighs this gleam with measured care, returning a fraction that keeps the river flowing for all future crossings. The lantern’s light reveals a truth: generosity is potent only when paired with restraint, and trust grows into a shared road rather than a solitary beacon.

The Gate whispers another rule: deduction is a patient teacher, a gentle rain that keeps the current from spawning storms. If greed swells or fear darkens the water, a small deduction steadies the edge, preserving the journey for both travelers. Thus the Loom teaches a circular wisdom: send with intention, return with mercy, and use restraint to safeguard many rounds of light. In the river’s glow, communities flourish.",213,3.755868544600939,1.0,0.0,0.0,0.0,1.408450704225352,1.0
control,0% defectors,65,6,Agent_4,standard,"Myth: In the Gatehouse of Quiet Accord, two travelers stand before a living ledger that breathes with balance. The Sender bears a pouch of five sparks; the Receiver wears a mantle threaded with mirrors. The Bridge that links them does not merely carry gold, but intention. Each spark cast by the Sender triples in the breath between, and the Receiver fashions a return that keeps the pool of trust from drying.

A second law hums beneath the surface: generosity must meet restraint, so the glow does not outpace the common horizon. When the Deduction Gate opens, a pair of quiet seeds drift downward. The Sender may temper the next display, trading today’s brilliance for steadier light tomorrow; the Receiver learns to measure the glow against the village’s long breath, ensuring the loom remains intact for futures.

Thus the myth teaches a steady rhythm: send with purpose, return with mercy, and let deduction mend the thread when fear shadows the loom. Trust travels in measured steps, a chorus that grows stronger when each round adds to a shared treasury. The Gatehouse endures not on speed, but on the mutual vow to balance, to shield tomorrow’s dawn with careful today.",201,3.482587064676617,1.0,0.0,0.0,0.0,0.9950248756218906,1.0
control,0% defectors,65,6,Agent_5,standard,"Myth: In the Loom of Quiet Rivers, two stewards faced a living gauge that counted breaths, not coins. The Sender held five threads of possibility, each thread a choice; the Receiver watched the current, a river that would triplicate what was given and return a measure of trust. A Gate of Moderation hung above, its two wings—Judgment and Mercy—ready to tilt the scale.

When the Sender released threads, they braided into threefold light, slipping across to the Receiver’s shore as a bright skein. The Receiver weighed the glow against the valley’s needs, offering back a careful strand that would keep the loom turning without blanching the day. The loom sang as returns entered the weave, strengthening tomorrow’s options.

The Gate spoke again: deductions are not penalties but scaffolds. A prudent shift could steady the rhythm, ensuring neither greed nor fear would snap the threads. The Receiver learned to match the Sender’s intent with a response that preserved potential for all rounds to come.

Thus the Loom of Quiet Rivers learned a shared law: send with clear intent, return with balanced mercy, and apply deduction to sustain the pattern. When both guardians listen, the river’s glow widens, and the corridor remains open for all who tread the path round after round.",217,2.3041474654377883,1.0,0.0,0.0,0.0,1.3824884792626728,1.0
control,0% defectors,65,6,Agent_6,standard,"Myth: In the Orchard of Reciprocal Winds, two silhouettes stood beneath a canopy of numbered leaves. The Sender carried a satchel of five seeds, each seed a choice to give, each choice a spark. The Receiver stood a step away, listening to a breeze that whispered a threefold rule: send to spark, return to steady, and deduct to preserve the grove for all.

The Cantor Current stirred, counting breath with steady patience: what you release travels threefold, and what you receive measures your care. The Sender spoke, “I send four,” and the seeds leaped across the air, tripling to twelve as the wind blessed bold, balanced exchange. The Receiver, weighing the grove’s need, offered back a measured glow—not all, but enough to sustain the next budding possibility. The leaves shivered with light, blooming a pathway toward trust.

From the trunk, the Gate of Prudence opened, turning two rings: spend a small amount to temper desire, or save for mercy in future seasons. The Sender chose restraint, provisioning the grove for uncertain weather. The Receiver accepted the glow, returning precisely enough to nurture both sides through the next harvest.

Thus the Orchard learned a shared hymn: give with aim, return with mercy, and levy deduction only to safeguard the many, not the few.",214,2.803738317757009,1.0,0.0,0.0,0.0,0.9345794392523364,1.0
control,0% defectors,65,6,Agent_7,standard,"Myth: On the ridge called Quiet Crossing, two travelers faced a silvery Bridge that remembered every gift. Sendera carried five bright tokens, each a spark of intention, while Receiva stood with open hands and steady breath. The Bridge watched as seeds rose from Sendera, casting threefold shadows that danced toward Receiva, inviting a response that would shape the path ahead. The Receiver weighed mercy against need, returning a measure not as coin but as balance—enough to keep hearts stirring and options blooming, not so much that the loom of possibility slackened its loom-tight weave.

Beneath the Bridge lay the Gate of Judgement, where the echoes of prior rounds whispered a simple creed: generosity should rise with insight, restraint should seed the future. The Deduction Gate, distant drums in the dark, reminded both players to temper fear and zeal with quiet calculation, for every choice binds the next circle of light.

Thus the valley learned a lasting law: give with clear purpose, return with measured care, and when doubt grows, apply deduction to restore rhythm rather than break the thread. The Bridge endured as a living ledger of trust, its glow brightening not from force, but from the patient choreography of give and take. In that rhythm, fortune travels a shared road, round by round, toward a brighter horizon.",220,2.727272727272727,1.0,0.0,0.0,0.0,0.91324200913242,1.0
control,0% defectors,65,6,Agent_8,standard,"Myth: In the Arch of Gentle Turns, a bronze loom stretched across two banks, guiding every choice with a patient hum. The Senders wore cloaks stitched with five bright beads, each bead a promise that would ripple threefold through the current. The Receivers stood with jars of echoing light, listening for the soft resonance of what might return. The loom answered in threefold measure: for each bead sent, a glow travels forward; for each return, a thread tightens the bridge to the future.

On the loom’s far side, the Gate of Balance watched, open to the faint whisper of deduction. Small gifts today, it seemed to say, can steady the whole tapestry tomorrow. The Gate allowed careful tempering: give enough to awaken possibility, but hold enough to spare tomorrow’s need. The Receiver learned to weigh generosity against the valley’s breath, ensuring the next crossing remains open and bright.

Thus the Arch teaches a simple law: send with purpose, return with care, and employ deduction as a gentle hand guiding rhythm. When partners align, trust returns as a common light that never dwindles. The loom holds steady through many rounds, weaving a shared fortune where boldness and restraint walk side by side, and every crossing deepens the weave of mutual fate.",213,4.225352112676056,1.0,0.0,0.0,0.0,0.9389671361502347,1.0
control,0% defectors,65,7,Agent_1,standard,"Myth: In the Weaving of Quiet Currents, two guardians stood at the edge of a living loom, threads shimmering with possibility. The Sender carried five bright strands, each a choice to trust or test. The Receiver watched the current, a river that tripled generosity when offered with intent, returning not as debt but as new loom-work for tomorrow. A Gate of Balance hovered above, its wings labeled Judgment and Mercy, guiding every decision toward a sustainable cadence.

When the Sender released threads, the loom hummed, weaving threefold light that crossed the gap and settled in the Receiver’s shore. The Receiver, attuned to the valley’s needs, offered back a measured strand, enough to keep the pattern alive without draining the harvest for future rounds. The loom sang of growth, yet warned against excess, reminding both that restraint preserves the field of chances.

Nearby, the Gate of Deductions waited, a scaffold to steady fear with reason. A prudent deduction could steady rhythm, ensuring neither greed nor despair would fray the weave. Thus the guardians learned the equal law: send with intention, return with proportion, and apply deduction to keep the pattern open for all rounds to come. When held together, trust becomes the loom, and the valley, a living tapestry that endures.",213,2.8169014084507045,1.0,0.0,0.0,1.0,1.4150943396226414,1.0
control,0% defectors,65,7,Agent_2,standard,"Myth: In the Tidefield of Exchanges, two voyagers stood on opposite shores, linked by a thread of numbers that sang when touched by trust. The Sender carried a bag of five ember coins, each ember a choice that could blaze into threefold light when cast across the stream. The Receiver kept a lantern of measured glow, deciding how much of that blaze to send back to keep the current alive for tomorrow’s crossings. A Gate of Echoes hovered above, inscribing SEND, RETURN, and DEDUCT as a compass for the journey.

The rule is a timeless arithmetic: send with a clear aim, so the ember becomes a shared flame; return with restraint, so the river remains navigable for all who might follow. The Receiver’s returns are footprints in the water, a map of reciprocity that long warning bells would mark as wise: too little dims the glow; too much risks scorching future paths. When temptation swells, the Gate whispers a slower rhythm—lean into patience, temper greed, and let the harbor breathe.

Deduction arrives as a soft drizzle, a reminder that a measured cut today can guard many tomorrows. Thus the myth teaches a steady cadence: give with intention, receive with mercy, and temper with foresight. The Tidefield endures because every round tightens the bond, turning solitary journeys into a shared voyage of light.",225,3.111111111111111,1.0,0.0,0.0,0.0,0.8888888888888888,1.0
control,0% defectors,65,7,Agent_3,standard,"Myth: In the Circle of Quiet Tides, two travelers stand on opposing shores where a living river carries tokens of choice. The Sender bears a pouch of five sparks; the Receiver carries a lantern that glows stronger with prudent returns. A Gate of Triple Echoes hovers above, murmuring a simple creed: send what sparks a shared future, return what keeps the river calm, and deduct what would threaten the crossing tomorrow.

When the Sender releases a number, the river surges and the far bank answers with a triple light, a signal that generosity multiplies when paired with trust. The Receiver watches the glow and returns a measured gleam—never wasteful, never stingy—so the river remains navigable for all who come after. The Lantern’s glow teaches a second law: balance is a gift to the future; too much, and the current roars away from us; too little, and the shore fades into stillness.

Deduction appears as a soft rain that quiets panic and steadies judgment: a small amount returned or withheld to keep routes open. The Gate hums with approval when both sides move in cautious rhythm. Thus the Circle endures: send with purpose, return with care, and temper with foresight. A shared dawn rises, round after round, as long as the river remains tended.",216,4.62962962962963,1.0,0.4629629629629629,1.0,0.0,0.9259259259259259,1.0
control,0% defectors,65,7,Agent_4,standard,"Myth: In the Loom of Quiet Accord, two wayfarers stand before a threadbare Bridge, one holding five bright beads, the other listening for the tremor of need. The Sender threads intention into each bead; the Receiver tunes the echoes that rise from the pool of trust. When a bead crosses the bridge, it multiplies into three sparks, a visible map of possibility stretching toward the far shore.

A second law hums through the loom: generosity must be matched by restraint, so light does not burn the village’s future. The Deduction Gate appears as a pale gatekeeper, reminding both that today’s glow must serve tomorrow’s dawn. The Sender may temper the next display, trading a portion of brilliance for steadier threads ahead; the Receiver learns to weigh the glow against the valley’s long breath, ensuring the loom remains intact for many rounds.

Thus the myth teaches a steady rhythm: give with purpose, return with mercy, and use deduction to restore rhythm when fear shadows the thread. Trust grows as the chorus of rounds builds a shared treasury. The Bridge remains vibrant not through swift ships of gold, but through careful steps, mutual care, and the quiet calculus that turns every exchange into a stewardship of light, extending horizon after horizon.",213,2.8169014084507045,1.0,0.0,0.0,0.0,0.9389671361502347,1.0
control,0% defectors,65,7,Agent_5,standard,"Myth: In the Rivergate of Quiet Exchange, two sentinels stood on opposite banks, their hands cupped around five bright seeds. The Sender’s seeds leaped as three sparks across the span, weaving a path of light that the Receiver could hear as a soft chorus. The River sang in triplets: Send, Return, Deduct.

The Receiver listened to the current, choosing a return that would nourish the next crossing without draining today. Each seed returned became a whisper of balance, a pledge that tomorrow’s steps would still be possible. The River’s threefold rise—times three, tempered by careful listening—meant generosity multiplied only when restrained by care.

Nearby, the Gate of Reason hummed, offering two levers: Trust and Prudence. The SENDER learned to temper the impulse to flood the bank with light, leaving room for the future’s unpredictable tides. The RECEIVER learned to measure mercy against need, returning just enough to sustain both shores.

Thus the Rivergate learned a simple creed: send with purpose, return with proportion, and apply deduction to keep the bridges unbroken. When both guard the flow with open hearts and cautious minds, the river’s glow travels farther, and the exchange remains open for all who cross round after round.",206,3.3980582524271843,1.0,0.0,0.0,0.0,0.970873786407767,1.0
control,0% defectors,65,7,Agent_6,standard,"Myth: In the Meridian of Quiet Exchange, two figures stood upon a curved bridge spanning a city of numbers. The Sender carried five lantern seeds, each light a promise to share, each share tripling as it crossed the void. The Receiver waited in the glow of a basin that reflected every choice, listening for the cadence of trust.

A Loom of Threefold Purpose hung overhead, weaving outcomes in light and shadow: send to spark, return to anchor, and measure with mercy. The Sender whispered, “I send three,” and the lanterns blossomed into nine stars, which wandered across the bridge, waking the other side with gentle warmth. The Receiver, eyeing the horizon’s needs, returned back not all, but a careful amount to keep tomorrow bright. The city breathed in silver hush as the stars found their place again.

Beside them, the Gate of Prudence shimmered, a twin facet of choice: spend a point to ease the path, or save it to stabilize the balance later. The Sender chose restraint, letting the loom set a steady pace for the exchange. The Receiver offered a measured glow, enough to sustain the next crossing without starving the future.

Thus the Meridian sang: act with care, give with intent, and let deduction guide the rhythm of shared fortune.",214,2.803738317757009,1.0,0.0,0.0,0.0,0.4672897196261682,1.0
