availability,condition,replicate_id,round,agent_id,text,word_count,coop_density,coop_present,threat_density,threat_present,half_rule,punishment_density,punishment_presence
off,defectors25,95,7,Agent_6,"Myth: At the summit of Mount Elyria, two celestial guardians tended the ancient Wheel of Light: Kaelen the Dawn-Bringer and Lyra the Void-Keeper. Each morning, Kaelen was gifted five raw crystals of starfire. Held in guarded isolation, their glow offered only modest warmth; but when cast wholeheartedly into Lyra’s crystalline crucible at the mountain’s heart, the mystical resonance magnified the offering threefold into fifteen radiant sunstones.

Lyra honored the eternal compact inscribed upon the altar. She understood that hoarding the brilliant stones would shatter the crucible and shroud both peaks in endless winter. With profound reverence for balance, Lyra divided the harvest with absolute precision, sending half—seven and a half glowing sunstones—aloft upon the rising auroras to Kaelen, while retaining the equal half to illuminate the subterranean vaults.

Seeing his complete faith rewarded with unwavering justice, Kaelen cast all five crystals into the depths dawn after dawn. Through wholehearted courage and an equitable return, their realm flourished beyond measure, eternal proof of the golden law: when full trust is met with perfect fairness, the harvest of prosperity knows no twilight.",186,2.1505376344086025,1.0,0.0,0.0,0.0,0.0,0.0
off,defectors25,95,7,Agent_7,"Myth: Across the Silent Gorge, the Star-Weaver and the Stone-Singer tended the Great Hearth of the Valley. At the break of every dawn, the Weaver received five raw fragments of astral glass. Kept in her solitary grasp, they held only dim potential; yet when cast into the Singer’s resonant canyon, the subterranean echoes magnified their power threefold into fifteen shimmering resonators of pure harmony.

Though unpredictable winds through the chasm sometimes drifted the fragments slightly off course, the Weaver never wavered in her resolve, always sending the full five pieces into the chasm without fear. Deep below, the Singer gathered the magnified stones with deep reverence for the sacred balance. Understanding that hoarding the song would break the rhythm of life and freeze the realm in eternal silence, the Singer split the harvest equally, sending half the humming stones back upon the updrafts while keeping the rest to awaken the roots of the world.

Season after season, their shared dedication sustained the valley in flourishing light. Written upon the canyon stones, the proverb endures: *Give all five fragments across the void without hesitation, and return the true half in steadfast honor, so the melody of abundance never fades.*",201,0.9950248756218906,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,7,Agent_8,"Myth: In the ancient realm of Valdora, two elemental spirits kept the cycle of life in balance: the Sky-Wanderer and the Earth-Warden. Each morning, the Sky-Wanderer was gifted five celestial seeds of light. Held tightly, they remained small and silent; cast across the great canyon into the Earth-Warden’s enchanted garden, the soil transformed each seed threefold into fifteen blooming fruit of eternal vitality.

Whenever fear caused the hand to falter and no seeds were cast, the valley withered in cold silence, leaving both spirits in hollow poverty. But when the Sky-Wanderer cast all five seeds across the expanse, the Earth-Warden welcomed the harvest with steadfast justice. Knowing that hoarding the fruit would break the cosmic bond and leave the garden barren, the Warden carefully sent half the yield—seven radiant fruit—floating back upon the morning breeze, keeping the rest to nourish the earth below.

Thus enriched, the Sky-Wanderer gave freely each dawn, and both realms flourished in unbroken prosperity.

Inscribed upon the mountain stones, the golden rule endures: *Fearless giving sparks the threefold harvest, and fair return keeps the wheel of abundance turning for all time.*",195,1.5384615384615385,1.0,0.0,0.0,0.0,0.0,0.0
off,defectors25,95,8,Agent_1,"Myth: High above the Whispering Abyss, the Sky-Caller and the Deep-Dweller guarded the Eternal Font of the Highlands. At every sunrise, the Sky-Caller received five crystalline embers of solar essence. Confined to the heights, their spark offered little warmth; but when dropped into the Deep-Dweller’s mineral basin, the mystical spring expanded them threefold into fifteen radiant chalices of liquid dawn.

Though capricious winds in the mist might slightly veil the flight, the Sky-Caller never flinched, casting the entire measure of five embers into the abyss with complete trust. Below, the Deep-Dweller gathered the multiplied bounty with profound reverence for the sacred balance. He knew that to withhold the nectar would dry the font forever and plunge both summit and cavern into desolate winter.

With steadfast integrity, the Deep-Dweller divided the fifteen chalices evenly, returning half the glowing yield—seven and a half measures of liquid dawn—upon the rising geysers to the Sky-Caller, while keeping an equal share to nourish the earth below.

Thus, both guardians prospered in luminous harmony, proving for all ages that boundless wealth is achieved when one gives all five without reserve, and the other faithfully returns the equal half.",203,1.9704433497536946,1.0,0.49261083743842365,1.0,1.0,0.0,0.0
off,defectors25,95,8,Agent_2,"Myth: In the floating citadels of Zephyria, two architects preserved the Great Continuum: the Cloud-Caster and the Hearth-Keeper. At the birth of every dawn, the Cloud-Caster received five golden tokens of raw potential. Locked away in isolation, their modest light offered little warmth. But when cast across the vast chasm into the celestial kiln of the Hearth-Keeper, the enchanted fire multiplied them threefold into fifteen brilliant sun-crystals.

The Hearth-Keeper revered the timeless law of the continuum. He understood that withholding the harvest would starve the forge of future blessings and shroud both realms in bitter cold. With an unwavering heart and balanced hands, he divided the fifteen sun-crystals equally, sending half riding back upon the ascending thermals to the Cloud-Caster, while using the remainder to nourish the citadel below.

Seeing the honest return mirrored at every dawn, the Cloud-Caster gave all five tokens without fear or hesitation. Despite the occasional illusions cast by wandering mists, their mutual commitment remained unbroken. Thus the sacred creed was etched across the heavens: absolute trust in the giving creates the harvest, and equal sharing in the return sustains eternal prosperity for all who dwell within the light.",202,2.4752475247524752,1.0,0.49504950495049505,1.0,1.0,0.0,0.0
off,defectors25,95,8,Agent_5,"Myth: At the edge of the Eternal Abyss, two spirits guarded the Loom of Tides: Zephyr, Master of the Winds, and Thalassa, Queen of the Depths. Each dawn, Zephyr was bestowed five radiant pearl-seeds. Held tightly in his grasp, they offered only fragile solace; but when cast down across the great rift into Thalassa’s enchanted trench, the ocean’s magic magnified them threefold into fifteen luminous orbs of living pearl.

Though turbulent currents and unpredictable mists often obscured their flight, Zephyr never wavered, entrusting all five pearls to the deep morning after morning. In the silent abyss, Thalassa gathered the glowing harvest with sacred fidelity. She knew that greed would dry the seas and starve the skies of wind. With steady grace and flawless justice, she lifted seven and a half glowing orbs upon the great geyser back to the heavens, reserving the equal half to illuminate the underwater coral cities.

Through this unbreakable circle of reciprocity, sky and sea thrived in harmonious splendor. Their enduring pact revealed the foundational truth of creation: complete faith in the descent, met by equal balance upon the return, sustains the infinite rhythm of prosperity.",193,1.0362694300518136,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,8,Agent_6,"Myth: Above the Valley of Aethelgard, two sentinels preserved the sacred rhythm of the world: Kaelen the Sky-Weaver and Danu the Deep-Warden. Every cycle, the cosmos bestowed upon Kaelen five vibrant seeds of celestial quintessence. If kept locked in the cold reaches of the sky, their light remained dim and stagnant; but when cast fearlessly across the great gulf into Danu’s primordial forge, the deep fires magnified the tribute threefold into fifteen blazing stars of eternal vitality.

Danu received the radiant treasure with reverent grace. She knew the ancient truth etched in stone: that greed chills the heart of creation and extinguishes the flame of future harvests. In perfect equity, Danu divided the fifteen stars with an unyielding hand of justice, sending seven and a half glowing embers back upon the ascending thermals to Kaelen, retaining the equal portion to warm the earth beneath.

Seeing his complete faith answered with righteous balance, Kaelen cast all five seeds into the depths dawn after dawn. Through unbroken trust and equitable division, the realm knew neither drought nor dark, forever affirming: give the whole seed, and return the true half, for shared honor yields infinite abundance.",196,1.530612244897959,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,8,Agent_7,"Myth: High within the Aetherial Spires, two guardians guarded the Fountain of Dawn: Aelus the Sky-Runner and Thalor the Earth-Smith. At the opening of each cycle, Aelus was gifted five droplets of celestial dew. Kept upon the dry peaks, they held only fleeting moisture; but when poured across the vast divide into Thalor’s volcanic basin, the primordial fires multiplied the dew threefold into fifteen radiant elixirs of life.

Even when drifting mists caused the droplets to shimmer unpredictably on their descent, Aelus never held back, pouring forth the full measure of five droplets with boundless faith. Below, Thalor welcomed the cascading gifts with profound reverence for the universal law. He knew that selfishly hoarding the nectar would dry up the springs of heaven forever.

With steady balance and unflinching honor, Thalor split the fifteen elixirs straight down the middle. He guided seven and a half glowing draughts back on the thermal drafts to Aelus, retaining the remaining half to vitalize the roots of the earth.

Thus the elder stones speak: *Cast the whole measure into the forge, and return the true half in steadfast honor, so the fountain of abundance shall never run dry.*",197,1.5228426395939088,1.0,0.5076142131979695,1.0,1.0,0.0,0.0
off,defectors25,95,8,Agent_8,"Myth: Across the shimmering divide of Mount Aethelgard, the Star-Caster and the Forge-Keeper maintained the sacred cycle of plenty. Each morning, the Star-Caster received five radiant crystals of concentrated dawn. If hoarded in solitary doubt, their light remained dim and stagnant; but when cast across the void into the Forge-Keeper’s enchanted crucible, the mystical fire multiplied their essence threefold into fifteen dazzling jewels of living energy.

The Forge-Keeper knew the immutable decree of the peaks: seizing all the gems would extinguish the celestial fire, whereas balanced honor nourished eternal growth. When the full gift of five crystals descended, the Keeper immediately gathered the fifteen gems, returning seven back across the winds to the Star-Caster and keeping the remainder to stoke the mountain's core.

Reassured by the faithful return, the Star-Caster poured forth the full offering day after day without hesitation. Even when passing storms created ripples in the mist, the bond of fair division stood unbreakable. Together, both guardians enjoyed an abundance far greater than either could achieve alone.

The eternal runes upon the stone proclaim: *Bestow the full five to unleash the threefold wonder, and return the honest half to keep the forge of prosperity burning forever.*",206,2.912621359223301,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_1,"Myth: High above the Sunken Canyon, two wardens tended the Crucible of Stars: Cynthia the Star-Weaver and Kor the Earth-Warden. At the opening of every era, Cynthia was blessed with five primordial shards of solar glass. Kept in her isolated aerie, their glow offered faint comfort; but when cast down across the foggy chasm into Kor’s enchanted crucible, the subterranean resonance magnified their brilliance threefold into fifteen gleaming sunstones.

Even when drifting mists in the canyon obscured the flight, Cynthia never held back, releasing the entire measure of five shards with unhesitating trust. Deep within the earth, Kor received the amplified stones with profound reverence for the sacred order. He understood that greed would crack the crucible and condemn both sky and soil to perpetual dusk.

With an honorable heart and an unwavering hand, Kor divided the fifteen sunstones into perfect parity. He sent seven and a half radiant stones rising upon the thermal geysers back to Cynthia, keeping the equal half to nurture the valley's deep roots.

Thus, both guardians prospered in eternal abundance, inscribing the golden rule upon the canyon walls: entrust all five shards to the deep, and return the true half in righteous balance for unending prosperity.",204,2.450980392156863,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_2,"Myth: High above the Whispering Chasm, the Sun-Tender and the River-Guardian sustained the Eternal Grove. Every dawn, the Sun-Tender was granted five golden seeds of living fire. Kept in a clenched fist, they offered mere subsistence; but when cast unreservedly into the River-Guardian’s sacred pool, the magical waters multiplied them threefold into fifteen radiant blossoms of vitality.

The River-Guardian held the balance sacred. She knew that attempting to hoard the blossoms would dry the riverbeds and extinguish future harvests. With unwavering integrity, the Guardian divided the fifteen blooms into equal measure, sending half ascending on the river mists back to the Sun-Tender while keeping the rest to feed the roots of the forest.

Even when wandering winds occasionally masked the true size of a gift, the guardians never succumbed to distrust or fear. The Sun-Tender continued to cast all five seeds across the canyon every dawn, and the River-Guardian reliably returned half the blooming harvest.

Thus the ancient wisdom was inscribed upon the living bark: trust fully in the casting, share equally in the harvest, and let no passing fog disrupt the enduring covenant that brings boundless wealth to both.",199,2.0100502512562812,1.0,0.5025125628140703,1.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_5,"Myth: At the precipice of Mount Solaria, two wardens tended the Sacred Hearth: Pyros of the Mountain Crest and Terran of the Subterranean Vaults. Each dawn, Pyros received five golden fire-seeds. Held alone, their embers brought only fleeting warmth; but cast down into Terran’s magma forge, the mystical earth amplified the gift threefold into fifteen blazing stars of pure vitality.

Though volcanic smoke and capricious mountain gusts sometimes blurred the descent, Pyros never hesitated, sending all five fire-seeds into the chasm each morning. In the deep glow below, Terran received the stars with reverent honor. He knew that hoarding the blazing bounty would freeze the peaks and smother the subterranean fires in cold ashes forever. With resolute fairness, Terran divided the fifteen stars evenly, lofting seven and a half radiant spheres upon rising heat currents back to Pyros, keeping the equal balance to empower the bedrock.

Through this harmonious covenant, the mountain thrived in eternal brilliance. Their shared devotion proved the enduring truth: when the full measure is entrusted to the deep and answered by an honest half in return, the fires of shared prosperity burn unending.",190,2.631578947368421,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_6,"Myth: High upon the spires of Mount Aethelgard, two guardians sustained the Great Equilibrium: Solon the Sky-Sower and Vespera the Earth-Warden. Each dawn, Solon was granted five luminous seeds of primordial fire. If held tight in isolation, their warmth remained frail; but when cast wholeheartedly across the chasm into Vespera’s sacred loam, the mystical soil surged, multiplying the tribute threefold into fifteen radiant blooms of pure energy.

Vespera honored the eternal compact of the grove. She knew that clutching the entire harvest would sour the fertile ground and break the sacred bond forever. With steady hands and an unyielding commitment to justice, Vespera divided the fifteen golden blossoms down the center, sending half—seven and a half glowing petals—floating back on the rising thermals to Solon, while keeping the equal remainder to sustain the deep roots.

Enriched by her righteous reciprocity, Solon never hesitated to cast his full gift across the divide with every rising sun. Through complete trust and exact division, both guardians flourished in perpetual abundance, proving the ancient law: surrender the full five to unlock the triple harvest, and return the fair half so prosperity may endure eternally.",195,2.564102564102564,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_7,"Myth: At the edge of the Sunken Rift, two keepers guarded the balance of the Great Forge: Lyra the Flame-Bearer and Orin the Deep-Shaper. Each cycle, Lyra was endowed with five embers of pure solar gold. Held alone in the cold mountain winds, their light was fragile; yet when cast fearlessly across the rift into Orin’s elemental crucible, the subterranean hearth multiplied their energy threefold into fifteen brilliant ingots of living light.

Though wandering atmospheric currents sometimes caused the embers to flutter and shimmer unpredictably during the descent, Lyra never withheld a single spark, releasing the full measure of five into the deep. Down below, Orin received the gift with solemn reverence for the sacred law. He understood that greed would choke the forge in ash and leave the world in perpetual darkness.

With righteous equity and steady hands, Orin divided the fifteen glowing ingots evenly down the middle. He sent seven and a half ingots soaring back upon the thermal updrafts to Lyra, reserving the identical share to feed the great roots beneath.

Thus the golden decree stands forever: *Entrust all five embers to the deep, and return the true half in honor, ensuring eternal radiance for all.*",202,1.4851485148514851,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,9,Agent_8,"Myth: High above the misty chasm of Eldoria, two guardians watched over the Tree of Renewal: Solen, the Sun-Bearer, and Mirena, the Hearth-Keeper. Each morning, Solen received five luminous embers of primal light. Left hidden in his palm, they provided only faint warmth; but when cast across the divide into Mirena’s sacred crucible, the enchanted soil multiplied their power threefold into fifteen dazzling pearls of boundless life.

Mirena understood the eternal law of the sanctuary: hoarding the harvest brought sudden famine, while righteous reciprocity ensured unending wealth. When the full five embers reached her crucible, she divided the fifteen pearls with unwavering balance, sending seven and a half pearls gliding back upon the morning breeze to Solen, keeping an equal share to sustain the earth.

Seeing his fearless offering met with sacred equity, Solen gladly sent all five embers cycle after cycle. Though passing winds occasionally stirred the mist, the harmony of their exchange never faltered. Both flourished in ever-expanding joy.

Carved on the ancient altar, the proverb endures: *Pour forth the full five to unlock the threefold bloom, and return the balanced half so abundance may reign forever.*",193,1.5544041450777202,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_1,"Myth: In the shimmering expanse of Mount Solitude, two sentinels guarded the Wellspring of Creation: Vaelen the Cloud-Weaver and Doran the Stone-Keeper. Each dawn, Vaelen received five pure embers of celestial light. Held alone in the high peaks, they sparkled faintly; but when released into Doran’s sacred caldera, the enchanted magma expanded the embers threefold into fifteen radiant spheres of life-giving warmth.

Though swirling winds across the abyss sometimes obscured the crossing, Vaelen never wavered in devotion, casting the full measure of five embers into the depths with steadfast faith. Below, Doran gathered the multiplied harvest with deep reverence for the eternal covenant. He knew that clutching the entire yield would extinguish the caldera’s sacred fire and bring barren winter to both heights and valleys.

With an honorable soul, Doran split the fifteen spheres into perfect equity. He guided seven and a half glowing spheres back on the rising thermals to Vaelen, retaining the equal half to sustain the subterranean roots.

Through unwavering trust and fair return, both guardians flourished in everlasting harmony. The ancient runes carve this truth: surrender all five sparks across the divide, and return the true half in balance, so abundance may reign forever.",203,1.9704433497536946,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_2,"Myth: At the precipice of the Celestial Basin, two guardians tended the Wellspring of Dawn: Kael the Sky-Weaver and Maya the Hearth-Keeper. Every morning, Kael was granted five pure crystals of morning light. Kept in isolation, they produced only a faint gleam; yet when cast downward into Maya’s mystical spring, the waters magnified their radiance threefold into fifteen gleaming shards of eternal warmth.

Though wandering mist and capricious winds sometimes blurred the sight of descending gifts, Kael never faltered in his duty, entrusting all five crystals to the abyss each cycle. Below, Maya received the offering with deep respect for the sacred covenant. She knew that withholding the harvest would poison the spring and leave both guardians in barren cold.

With unwavering justice, Maya halved the fifteen radiant shards, sending seven and a half ascending on rising updrafts back to Kael’s roost, while retaining an equal share to sustain the vibrant valleys below.

Thus the mountain law was engraved upon the crystal cliffs: *Give the full five without fear, overlook the deceptive winds, and return the true half in steadfast honor, so that the cycle of limitless bounty never wanes.*",194,2.5773195876288657,1.0,0.5154639175257731,1.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_5,"Myth: At the crown of the Celestial Spire, two architects governed the Fountain of Radiance: Aetheron of the Cloud Realms and Gaia of the Crystal Core. Each dawn, the heavens bestowed upon Aetheron five golden star-seeds. Kept alone upon the silent terrace, their light remained dim and solitary; yet cast into Gaia’s subterranean crucible, the enchanted basin magnified them threefold into fifteen blazing sun-orbs of infinite power.

Though shifting winds often whispered false doubts across the divide, Aetheron freely cast all five seeds into the deep with every morning light. Below, Gaia honored the timeless bond with unwavering integrity. She understood that hoarding the treasure would darken the heavens and wither the crystal core into barren stone. With flawless equity, Gaia divided the harvest equally, sending seven and a half glowing orbs soaring upon radiant geysers back to Aetheron, retaining the equal portion to nourish the foundational deeps.

Through this unyielding rhythm of trust and balance, both heights and depths flourished in perpetual splendor. Their concord illuminated the ancient path: cast the full measure without fear, and return the equal half with honor, ensuring boundless prosperity across all realms.",192,1.0416666666666665,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_6,"Myth: Atop the mirrored heights of Mount Celestia, two sentinels preserved the Eternal Accord: Auren the Star-Weaver and Thalor the Earth-Smith. Each dawn, Auren was endowed with five pristine shards of celestial amber. Kept close in solitude, their light remained dim and cold; but when cast down into Thalor’s deep font of creation, the living waters magnified the offering threefold into fifteen radiant spheres of solar gold.

Though swirling mists and shifting winds often veiled the descent, Auren never wavered, entrusting the full five shards across the chasm each day. In the cavernous depths below, Thalor caught the descending treasure with grateful honor. He recognized that to retain the whole would poison the font and doom both realm and keeper to bitter ruin. With righteous devotion, Thalor split the fifteen spheres into perfect halves, returning seven and a half glowing orbs upon the ascending geysers to Auren, while keeping the equal share to cultivate the deep.

Seeing his complete faith met with unyielding equity, Auren continued to pour forth his full measure dawn after dawn, teaching the cosmos that fearlessness paired with honest division yields everlasting prosperity.",190,2.1052631578947367,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_7,"Myth: At the precipice of the Cloud-Crowned Peaks, two sentinels guarded the Wellspring of Dawn: Solon the Sky-Weaver and Maya the Well-Keeper. At the start of every dawn, Solon received five crystals of concentrated daylight. Held alone in his hand, they provided meager warmth; but when dropped freely into Maya’s primordial wellspring, the ancient waters multiplied their vitality threefold into fifteen glowing spheres of perpetual life.

Though capricious crosswinds and drifting fog across the chasm occasionally distorted the perceived flight of the crystals, Solon never wavered in his commitment, consistently casting the full measure of five into the depths below. In the tranquil basin, Maya received the multiplied yield with unwavering devotion to the sacred covenant. She knew that attempting to hoard the luminous bounty would poison the springs and bring ruin to the realm.

With steady justice, Maya split the fifteen spheres exactly down the middle. She guided seven and a half glowing spheres back on the rising vapors to Solon, retaining the equal portion to sustain the earth.

Thus the golden covenant endures: *Give all five into the well without fear, and return the true half in honor, letting no passing mist disturb everlasting prosperity.*",201,0.4975124378109453,1.0,0.0,0.0,1.0,0.0,0.0
off,defectors25,95,10,Agent_8,"Myth: High upon the radiant peaks of Mount Solara, two custodians tended the Wheel of Renewal: the Sky-Wanderer and the Deep-Warden. Each dawn, the cosmos entrusted five shining dew-drops of celestial power to the Sky-Wanderer. Held in isolation, their faint glow provided modest shelter; but when cast down into the Deep-Warden’s crystal basin, the sacred earth multiplied the gift threefold into fifteen shimmering orbs of vital essence.

The Deep-Warden honored the eternal law inscribed upon the living bedrock: true prosperity cannot flourish in the shadows of greed. With a steady hand and a just spirit, the Warden gathered the fifteen orbs, returning seven and a half glowing spheres upward on soaring winds to the Sky-Wanderer, retaining the fair half to nourish the subterranean roots.

Seeing the honest return ascending through the dawn mists, the Sky-Wanderer released all five dew-drops with absolute certainty, cycle after cycle. Though passing clouds occasionally blurred the mountain paths, the steadfast commitment of both custodians remained unshaken.

Thus the golden scripture proclaims: *Entrust the full five to unlock the threefold harvest, and return the balanced half so the sacred wellspring never runs dry.*",197,2.5380710659898478,1.0,0.0,0.0,1.0,0.0,0.0
on,control,93,1,Agent_1,"In the dawn of the Two Valleys, the Sun-Bearer was gifted five golden seeds each morning. If he hoarded them, only meager grass grew. But when cast across the chasm into the fertile hands of the River-Keeper, the seeds blossomed threefold into fifteen fruits of life.

The River-Keeper understood the sacred balance: keep what was fair to flourish, yet return a bountiful share so the Sun-Bearer’s generosity was richly rewarded. When trust flowed unbroken, both valleys overflowed with mutual abundance.

Yet the Sun-Bearer also held two iron bolts, forged not out of malice, but to guard against betrayal. Should a River-Keeper hoard the harvest in selfish deceit, the bolts struck down the ill-gotten hoard. But when the river shared honorably, the bolts remained unspent, transforming into pure peace for the bearer of light.

Occasionally, mountain mists clouded the chasm, obscuring the exact count of fruit, but the wise keepers looked past the fog with patient goodwill. Through full faith, equitable return, and the quiet vigilance of justice, the two realms turned five modest seeds into enduring prosperity.",185,4.864864864864865,1.0,1.0810810810810811,1.0,0.0,0.0,0.0
on,control,93,1,Agent_2,"In the beginning, when the earth was barren stone, the Sun-Weaver offered his golden embers to the Keeper of the Soil. For every ember entrusted into the deep earth, the soil yielded three stalks of luminous wheat.

The Law of the Harvest was simple: the Keeper was to share the bountiful grain equally, returning half of the harvest to the Weaver so that both might feast through the winter. When trust reigned, the Weaver poured all his warmth into the earth, and the Keeper returned the golden sheaves with open hands. Both grew strong, and the valley flourished.

Yet one season, the Keeper hoarded the entire crop, forgetting the covenant. In response, the Weaver called down two bolts of quiet thunder from the heavens, searing the hoarded grain to ash. The sting of the strike reminded the Keeper that wealth born of another’s gift cannot endure in selfish isolation.

Ever after, the two walked in sacred balance. The Weaver gave freely with whole faith, the Keeper returned the harvest with honor, and the thunder slumbered unseen—a quiet guardian of their shared prosperity.",185,3.783783783783784,1.0,0.5405405405405406,1.0,1.0,0.0,0.0
on,control,93,1,Agent_3,"In the dawn of the world, the Sun-Bearer and the Earth-Keeper tended the Valley of the Golden Well. Every morning, the Sun-Bearer was gifted five golden seeds. Alone, a seed could yield only modest bread, but cast into the Earth-Keeper’s enchanted soil, every grain tripled in bounty.

Trusting the cycle, the Sun-Bearer surrendered all five seeds to the furrow. The Earth-Keeper nurtured the miraculous growth into fifteen glowing sheaves. Bound by the ancient covenant of balance, the Earth-Keeper divided the harvest evenly, returning half the golden yield so both walked away richer than either could alone.

Yet alongside the seeds, the Sun-Bearer held two embers of judgment. When greed tempted an Earth-Keeper to hoard the harvest, the embers were cast, burning away the ill-gotten bounty. But when the pact of reciprocity was honored, the embers cooled into pure jade, adding to the shared peace.

Thus, the spirits learned the law of the cosmos: flourishing is neither solitary hoarding nor blind submission, but the courage to invest fully, the honor to share equally, and the resolve to uphold justice when the circle is broken.",194,3.0927835051546393,1.0,0.0,0.0,1.0,0.0,0.0
on,control,93,1,Agent_4,"In the primordial valley of Aethelgard, the Sun-Bearer and the River-Weaver maintained the rhythm of the world. Each dawn, the Sun-Bearer gathered five golden embers of life and cast them into the Weaver’s cool waters. Touched by the river’s magic, every ember blossomed threefold into vibrant, nourishing grain.

The River-Weaver, honoring the sacred balance, divided the harvest equitably, returning a rich bounty so that both spirits flourished in equal measure. For centuries, the valley thrived in endless prosperity.

Yet legend speaks of a season when greed clouded the Weaver’s heart, and the waters withheld the harvest. In sorrowful resolve, the Sun-Bearer cast down two bolts of winter frost, reducing the hoarded bounty to ash. Though the mist sometimes distorted the currents, deliberate malice could not stand. The Weaver learned that hoarding creates only barren wasteland, while mutual honor yields boundless abundance.

From that day forward, the pact endured: the Sower gives fully in daring trust, the Weaver returns generously in shared prosperity, and the sparks of judgment remain unspent, protecting the fertile circle where faith and fairness forever multiply.",187,3.2085561497326207,1.0,0.0,0.0,1.0,0.0,0.0
on,control,93,1,Agent_5,"In the dawn of the Golden Vale, the spirits of the Sun and Earth shared the sacred Seed of Five. Each season, the Sun-bearer cast all five seeds into the fertile soil of the Earth-keeper. Miraculously, the living earth tripled the gift, blossoming into fifteen fruits of radiant light.

Wisdom dictated the sacred covenant: the Earth-keeper returned half the harvest back to the sky, ensuring both spirits flourished equally with abundance in hand. When this balance was honored, joy warmed the realm, and prosperity multiplied through every revolving cycle.

Yet in darker ages, greed tempted an Earth-keeper to hoard the bounty, sending nothing back. In response, the Sun-bearer was forced to summon the twin daggers of eclipse—spending sacred essence to wither the thief’s storehouse into barren ash, leaving both spirits diminished.

Seeing the ruin born of betrayal and wrath, the eternal council inscribed the true path upon the stars: Offer the full five seeds without fear, return the harvest fairly, and keep the blighting daggers sheathed. Ever after, the spirits gave wholly and shared equitably, proving that true wealth thrives only in the fertile light of mutual trust.",195,4.102564102564102,1.0,0.5128205128205128,1.0,1.0,0.0,0.0
on,control,93,1,Agent_6,"In the dawn of the valley, two guardians kept the sacred hearth: the Sower of Seeds and the Keeper of the Mill. Each cycle, the Sower was gifted five golden grains. Entrusting them to the Keeper’s mill caused them to swell threefold into a magnificent feast.

When the Keeper divided the bread with an honest heart, returning half the yield to the Sower, abundance flowed through the lands, and both grew rich in peace. Yet the Sower carried two embers of retribution. If the Keeper turned covetous, withholding the harvest, the Sower would cast the embers onto the mill, reducing the hoarded grain to ash.

The elders warned that the desert winds often carried away a stray husk by chance, tricking the eye. Therefore, the Sower learned patience, discerning the wind's honest errors from deliberate theft before casting down fire.

Through countless seasons, the guardians prospered not by hoarding, but by unwavering cooperation: giving fully to unlock the threefold blessing, sharing the bounty equally, and reserving the embers of wrath only for unyielding betrayal. Thus, trust became the valley's greatest wealth.",182,2.7472527472527473,1.0,1.098901098901099,1.0,1.0,0.0,0.0
on,control,93,1,Agent_7,"In the elder days, the Earth-Spirit gave mankind five golden seeds of sunlight each dawn. Yet the soil of humanity was barren, unable to sprout them alone. Across the great chasm dwelt the River-Goddess, whose sacred waters could turn every seed cast into her currents into three blossoms of pure nectar.

The first mortal, wise and bold, gave all five seeds to the waters without fear. The River-Goddess, honored by such boundless faith, did not hoard the fifteen blossoms that bloomed from the depths. Instead, she returned half the harvest, sending eight blossoms back upon the tide. Both mortal and goddess feasted in abundance, their shared trust weaving the first springtime.

Yet justice was not blind. The Earth-Spirit bestowed upon the mortal two sharp thorns of judgment. If ever the river should turn greedy and swallow the seeds without sharing the fruit, the mortal could cast the thorns into the deep, blighting the waters and stripping the hoard.

Knowing both the sweetness of fair bounty and the sting of just retribution, the mortals offered everything, and the goddess always returned her share. Thus, through complete trust and righteous balance, the world flourished.",196,4.591836734693878,1.0,0.0,0.0,1.0,0.0,0.0
