path,uploader,expset,model,llm_provider,provider_model,llm_provider_mode,max_output_tokens,max_output_tokens_source,thinking_level,temperature_sent,temperature,chat_memory_mode,code_commit,config_path,defector_ratio_actual,err_msgs,error,errors,g_empty,g_llm,g_n_usage,g_nojson,g_other_src,g_out_max,g_out_mean,g_out_median,g_reasoning_encrypted,g_reasoning_text,g_reasoning_tok_pos,g_rtok_max,g_rtok_mean,g_scripted,game_params_name,m_n,m_out_max,m_out_mean,m_reasoning_text,m_rtok_mean,memory_capacity,n_errors,n_interactions,n_rounds_done,noise_config,num_agents,num_turns,random_defection_probability,task_order,inferred_provider
data/json/noise_experiments/v2/noise8_memprimary_game_myth/claude-sonnet-4.5/game_myth/noisy8_bidirectional_memprimary/noise8_memprimary_game_myth_000_neutral_rep00_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,602.0,422.2,422.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy8_bidirectional_memprimary,80.0,331.0,296.9,0.0,0.0,6.0,0.0,160.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",8.0,10.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise8_memprimary_game_myth/claude-sonnet-4.5/game_myth/noisy8_bidirectional_memprimary/noise8_memprimary_game_myth_002_neutral_rep02_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,622.0,424.7,428.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy8_bidirectional_memprimary,80.0,328.0,292.5,0.0,0.0,6.0,0.0,160.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",8.0,10.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid/claude-sonnet-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_000_neutral_rep00_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,349.0,296.6,305.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,306.0,284.4,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid/claude-sonnet-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_003_neutral_rep03_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,341.0,289.1,292.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,317.0,297.9,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid/claude-sonnet-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_004_neutral_rep04_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,333.0,271.0,289.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,299.0,286.5,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid/claude-sonnet-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_001_neutral_rep01_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,333.0,271.7,282.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,301.0,283.1,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid/claude-sonnet-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_002_neutral_rep02_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,333.0,286.1,292.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,339.0,303.9,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_memprimary/claude-sonnet-4.5/myth_game/noisy_bidirectional_memprimary/noise_memtest_memprimary_001_neutral_rep01_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,20.0,20.0,0.0,,413.0,295.4,301.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_memprimary,20.0,310.0,285.8,0.0,0.0,2.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_memprimary/claude-sonnet-4.5/myth_game/noisy_bidirectional_memprimary/noise_memtest_memprimary_004_neutral_rep04_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,20.0,20.0,0.0,,370.0,310.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_memprimary,20.0,315.0,293.2,0.0,0.0,2.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_memprimary/claude-sonnet-4.5/myth_game/noisy_bidirectional_memprimary/noise_memtest_memprimary_003_neutral_rep03_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,20.0,20.0,0.0,,415.0,308.1,322.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_memprimary,20.0,295.0,281.3,0.0,0.0,2.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_memprimary/claude-sonnet-4.5/myth_game/noisy_bidirectional_memprimary/noise_memtest_memprimary_000_neutral_rep00_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,20.0,20.0,0.0,,369.0,311.1,310.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_memprimary,20.0,312.0,291.1,0.0,0.0,2.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_memprimary/claude-sonnet-4.5/myth_game/noisy_bidirectional_memprimary/noise_memtest_memprimary_002_neutral_rep02_memtest_memory_primary_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,20.0,20.0,0.0,,351.0,279.3,296.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_memprimary,20.0,315.0,292.7,0.0,0.0,2.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid_smoke/claude-haiku-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_smoke_000_neutral_memtest_hybrid_anything_2.json,local(data/json),noise_experiments/v2,anthropic/claude-haiku-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,364.0,287.7,317.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,341.0,317.8,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/noise_memtest_hybrid_smoke/claude-haiku-4.5/myth_game/noisy_bidirectional_hybrid/noise_memtest_hybrid_smoke_000_neutral_memtest_hybrid_anything.json,local(data/json),noise_experiments/v2,anthropic/claude-haiku-4.5,,,,,,,,0.8,hybrid,,,0.0,,,,0.0,20.0,20.0,0.0,,372.0,290.4,296.5,0.0,0.0,0.0,0.0,0.0,0.0,noisy_bidirectional_hybrid,20.0,360.0,330.2,0.0,0.0,1.0,0.0,40.0,10.0,"{""type"": ""uniform"", ""range"": 1.0, ""applies_to"": ""both"", ""inform_agents"": false}",2.0,10.0,,myth+game,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_011_neutral_rep11.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,401.0,187.8,161.0,15.0,5.0,20.0,395.0,181.7,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_013_neutral_rep13.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,386.0,183.2,154.5,16.0,4.0,20.0,378.0,177.0,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_008_neutral_rep08.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,317.0,170.8,156.0,18.0,2.0,20.0,309.0,163.8,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_003_neutral_rep03.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,435.0,181.8,151.5,16.0,4.0,20.0,429.0,175.6,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_001_neutral_rep01.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,374.0,156.4,151.5,17.0,3.0,20.0,368.0,149.4,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_005_neutral_rep05.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,389.0,198.2,158.5,15.0,5.0,20.0,383.0,191.8,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_007_neutral_rep07.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,465.0,187.2,175.5,16.0,4.0,20.0,459.0,181.2,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_000_neutral_rep00.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,303.0,183.7,157.0,19.0,1.0,20.0,297.0,177.5,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_009_neutral_rep09.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,387.0,178.3,153.5,15.0,5.0,20.0,381.0,172.0,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_002_neutral_rep02.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,488.0,171.4,152.5,17.0,3.0,20.0,482.0,165.3,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_006_neutral_rep06.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,317.0,165.5,168.0,17.0,3.0,20.0,311.0,159.3,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_004_neutral_rep04.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,357.0,178.3,166.5,17.0,3.0,20.0,351.0,172.2,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_012_neutral_rep12.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,544.0,210.4,158.5,14.0,6.0,20.0,538.0,204.2,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_010_neutral_rep10.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,419.0,163.3,142.0,17.0,3.0,20.0,411.0,156.3,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_014_neutral_rep14.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,325.0,173.8,166.0,17.0,3.0,20.0,319.0,167.7,0.0,noisy_negative_2_informed_myth_causal_10,0.0,,,0.0,,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_036_neutral_rep06_myth_game_directive_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,578.0,303.6,292.0,11.0,9.0,20.0,572.0,274.5,0.0,noisy_negative_2_informed_myth_causal_10,20.0,3104.0,1019.3,20.0,779.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_026_neutral_rep11_myth_control_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,922.0,386.4,317.0,6.0,14.0,20.0,916.0,356.9,0.0,noisy_negative_2_informed_myth_causal_10,20.0,4092.0,1263.2,20.0,1027.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_025_neutral_rep10_myth_control_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,554.0,323.9,329.5,7.0,13.0,20.0,548.0,317.7,0.0,noisy_negative_2_informed_myth_causal_10,20.0,2722.0,1028.8,20.0,784.4,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_056_neutral_rep11_myth_game_normative_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,605.0,292.4,236.5,8.0,12.0,20.0,599.0,274.4,0.0,noisy_negative_2_informed_myth_causal_10,20.0,2014.0,868.2,19.0,631.6,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_035_neutral_rep05_myth_game_directive_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,567.0,298.4,237.0,10.0,10.0,20.0,561.0,269.9,0.0,noisy_negative_2_informed_myth_causal_10,20.0,2265.0,952.7,20.0,715.1,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_023_neutral_rep08_myth_control_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,842.0,394.5,266.5,6.0,14.0,20.0,766.0,341.6,0.0,noisy_negative_2_informed_myth_causal_10,20.0,2000.0,1026.3,20.0,782.9,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_020_neutral_rep05_myth_control_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1147.0,360.0,270.5,8.0,12.0,20.0,910.0,319.7,0.0,noisy_negative_2_informed_myth_causal_10,20.0,2986.0,1017.8,20.0,780.0,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/noise_experiments/v2/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15/gemini-3.1-flash-lite/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_normative_noise_negative2_informed_gemini31_flashlite_r10_topup_n15_048_neutral_rep03_myth_game_normative_anything.json,local(data/json),noise_experiments/v2,google/gemini-3.1-flash-lite,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,634.0,327.4,289.0,9.0,11.0,20.0,628.0,321.3,0.0,noisy_negative_2_informed_myth_causal_10,20.0,3853.0,1284.8,19.0,1037.0,3.0,0.0,0.0,10.0,"{""type"": ""uniform"", ""range"": 2.0, ""direction"": ""negative"", ""applies_to"": ""both"", ""inform_agents"": true}",2.0,10.0,,myth+game,openrouter(reasoning text)
