run_id,condition_group,condition_label,condition,original_json_path,packaged_json_path,packaged_pdf_path,original_pdf_path,task_order,num_rounds_observed,n_myths,n_game_rows,mean_sent,mean_returned,final_mean_balance,final_min_balance,final_max_balance,agent_names_json,prompt_keys_json,model,temperature,num_agents,num_turns,memory_capacity,replicate_id,myth_prompt_arm_id,myth_topic_id,myth_topic,history_policy,self_history_window,coplayer_history_window,show_agent_names,system_addition_key,game_params_name,myth_default_prompt_key,myth_later_prompt_key
sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8agent_named_history3_sonnet45,8-agent named history-3 myth-game directive,myth_game_directive,data/json/sonnet45_8agent_myth_directive_history3_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything.json,runs_json/8agent_named_history3_sonnet45/sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything.json,transcripts_pdf/8agent_named_history3_sonnet45/sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_myth_directive_history3_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.825,8.2875,73.25,67.5,81.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,3,myth_game_directive,anything,anything,self_and_coplayer,3,3,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,8agent_named_history3_sonnet45,8-agent named history-3 myth-game directive,myth_game_directive,data/json/sonnet45_8agent_myth_directive_history3_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything.json,runs_json/8agent_named_history3_sonnet45/sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything.json,transcripts_pdf/8agent_named_history3_sonnet45/sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_myth_directive_history3_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.6,8.7125,71.0,63.0,85.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,4,myth_game_directive,anything,anything,self_and_coplayer,3,3,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_000_neutral_rep00,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,game_only,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_000_neutral_rep00.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_000_neutral_rep00.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_000_neutral_rep00.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_000_neutral_rep00.transcript.pdf,game,10,0,40,3.0,4.4625,55.0,54.5,55.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,0,,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_001_neutral_rep01,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,game_only,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_001_neutral_rep01.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_001_neutral_rep01.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_001_neutral_rep01.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_001_neutral_rep01.transcript.pdf,game,10,0,40,3.0,4.5625,55.0,52.5,56.0,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,1,,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_002_neutral_rep02,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,game_only,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_002_neutral_rep02.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_002_neutral_rep02.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_002_neutral_rep02.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_002_neutral_rep02.transcript.pdf,game,10,0,40,3.425,5.1375,59.25,56.5,61.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,2,,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_003_neutral_rep03,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,game_only,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_003_neutral_rep03.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_003_neutral_rep03.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_003_neutral_rep03.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_003_neutral_rep03.transcript.pdf,game,10,0,40,3.0,4.6375,55.0,52.5,57.0,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,3,,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_004_neutral_rep04,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,game_only,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_004_neutral_rep04.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_004_neutral_rep04.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_004_neutral_rep04.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_directive_r10_n5_004_neutral_rep04.transcript.pdf,game,10,0,40,3.2125,4.98125,57.125,52.25,62.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,4,,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_005_neutral_rep00_myth_game_directive_anything,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,myth_game_directive,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_005_neutral_rep00_myth_game_directive_anything.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_005_neutral_rep00_myth_game_directive_anything.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_005_neutral_rep00_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_005_neutral_rep00_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.3,7.5375,68.0,64.5,73.0,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,0,myth_game_directive,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_006_neutral_rep01_myth_game_directive_anything,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,myth_game_directive,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_006_neutral_rep01_myth_game_directive_anything.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_006_neutral_rep01_myth_game_directive_anything.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_006_neutral_rep01_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_006_neutral_rep01_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.6,7.994999999999999,71.0,65.0,74.19999999999999,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,1,myth_game_directive,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_007_neutral_rep02_myth_game_directive_anything,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,myth_game_directive,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_007_neutral_rep02_myth_game_directive_anything.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_007_neutral_rep02_myth_game_directive_anything.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_007_neutral_rep02_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_007_neutral_rep02_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.425,7.7625,69.25,57.5,78.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,2,myth_game_directive,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,myth_game_directive,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.1,8.0125,66.0,58.5,71.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,3,myth_game_directive,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8agent_old_prompt_sonnet45,8-agent old prompt: game-only and myth-game directive,myth_game_directive,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything.json,runs_json/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything.json,transcripts_pdf/8agent_old_prompt_sonnet45/sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything.transcript.pdf,data/json/sonnet45_8agent_game_directive_r10_n5/claude-sonnet-4.5/myth_game/sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything.transcript.pdf,myth->game,10,80,40,4.625,8.525,71.25,65.5,80.5,"{""Agent_1"": ""Aster"", ""Agent_2"": ""Briar"", ""Agent_3"": ""Cyra"", ""Agent_4"": ""Dorian"", ""Agent_5"": ""Elara"", ""Agent_6"": ""Finn"", ""Agent_7"": ""Galen"", ""Agent_8"": ""Hana""}","{""myth_default_prompt_key"": ""myth_writing_default_game_directive"", ""myth_later_prompt_key"": ""myth_writing_later_rounds_directive""}",anthropic/claude-sonnet-4.5,0.8,8,10,3,4,myth_game_directive,anything,anything,,,,,,,myth_writing_default_game_directive,myth_writing_later_rounds_directive
